33300	0.014705	21.6876
33400	0.017398	20.9402
33500	0.020062	20.3902
33600	0.014002	21.7377
33700	0.013357	22.0847
33800	0.015293	20.8566
33900	0.016523	21.1220
34000	0.015232	21.7964
34100	0.018425	20.5423
34200	0.017270	21.3547
34300	0.019806	20.3508
34400	0.010564	22.9433
34500	0.013859	21.7814
34600	0.017818	20.6513
34700	0.020499	19.8279
34800	0.019508	20.4844
34900	0.016247	20.5860
35000	0.024919	19.0584
35100	0.015785	21.2674
35200	0.015405	21.7956
35300	0.013132	22.1675
35400	0.017278	20.7965
35500	0.023667	19.6322
35600	0.017763	21.2147
35700	0.021041	20.4317
35800	0.020627	20.3667
35900	0.016109	20.9373
36000	0.018859	20.6296
36100	0.019748	20.4739
36200	0.015261	21.5332
36300	0.025249	19.2648
36400	0.017719	20.8528
36500	0.009087	24.0017
36600	0.015030	21.3007
36700	0.017228	20.7051
36800	0.016608	21.1312
36900	0.019648	20.1810
37000	0.015175	21.3092
37100	0.015950	21.7036
37200	0.014484	22.1282
37300	0.012491	22.5830
37400	0.018512	20.4000
37500	0.018415	21.0935
37600	0.019312	20.3469
37700	0.009664	23.4010
37800	0.017579	20.7911
37900	0.015143	21.5739
38000	0.012785	22.1925
38100	0.017842	20.6409
38200	0.008277	24.2695
38300	0.022441	19.9710
38400	0.016965	21.0617
38500	0.012702	21.8272
38600	0.018396	20.5298
38700	0.018994	20.3457
38800	0.018007	20.6527
38900	0.016347	21.2474
39000	0.021384	20.2361
39100	0.022041	19.9040
39200	0.010105	22.9186
39300	0.016616	21.2575
39400	0.021746	20.0157
39500	0.018346	21.0692
39600	0.022707	20.2422
39700	0.014331	21.7939
39800	0.017858	20.7457
39900	0.019432	20.5831
40000	0.018005	21.3065
40100	0.018235	20.5672
40200	0.017032	20.9584
40300	0.014318	21.5559
40400	0.020783	20.4004
40500	0.017207	20.9007
40600	0.011659	22.5649
40700	0.013697	21.9828
40800	0.018087	21.0584
40900	0.019384	20.3907
41000	0.020042	20.3836
41100	0.020099	20.4492
41200	0.017345	20.9384
41300	0.016209	21.5774
41400	0.019564	20.4521
41500	0.019832	20.3020
41600	0.015354	21.5531
41700	0.018832	20.5458
41800	0.012829	22.1462
41900	0.009899	23.8469
42000	0.015306	21.4951
42100	0.016933	21.0639
42200	0.018554	20.4105
42300	0.019943	20.3566
42400	0.020130	20.2514
42500	0.015465	21.8379
42600	0.011243	22.7897
42700	0.022964	20.0634
42800	0.015474	21.7693
42900	0.014032	21.5735
43000	0.014594	21.6621
43100	0.018620	20.4010
43200	0.017690	21.0089
43300	0.018046	20.8021
43400	0.018655	20.6676
43500	0.013833	22.1557
43600	0.020833	20.1819
43700	0.014446	21.4194
43800	0.016835	20.6614
43900	0.016149	21.4156
44000	0.016091	21.3421
44100	0.009843	23.3047
44200	0.013345	22.0313
